dx,days_since_index,n
7020,-123,2
7020,-122,3
7020,-121,6
7020,-120,7
7020,-119,3
7020,-118,7
7020,-117,2
7020,-116,5
7020,-115,7
7020,-114,4
7020,-113,1
7020,-112,8
7020,-111,4
7020,-110,5
7020,-109,6
7020,-108,9
7020,-107,4
7020,-106,3
7020,-105,10
7020,-104,4
7020,-103,7
7020,-102,7
7020,-101,5
7020,-100,4
7020,-99,3
7020,-98,2
7020,-97,4
7020,-96,5
7020,-95,5
7020,-94,9
7020,-93,11
7020,-92,4
7020,-91,5
7020,-90,1
7020,-89,7
7020,-88,4
7020,-87,9
7020,-86,8
7020,-85,6
7020,-84,5
7020,-83,2
7020,-82,3
7020,-81,3
7020,-80,12
7020,-79,4
7020,-78,2
7020,-77,6
7020,-76,5
7020,-75,4
7020,-74,0
7020,-73,5
7020,-72,5
7020,-71,5
7020,-70,3
7020,-69,0
7020,-68,4
7020,-67,4
7020,-66,2
7020,-65,3
7020,-64,6
7020,-63,4
7020,-62,7
7020,-61,1
7020,-60,4
7020,-59,3
7020,-58,3
7020,-57,6
7020,-56,4
7020,-55,3
7020,-54,5
7020,-53,5
7020,-52,3
7020,-51,0
7020,-50,5
7020,-49,6
7020,-48,5
7020,-47,3
7020,-46,2
7020,-45,3
7020,-44,3
7020,-43,7
7020,-42,6
7020,-41,3
7020,-40,2
7020,-39,6
7020,-38,3
7020,-37,11
7020,-36,10
7020,-35,5
7020,-34,5
7020,-33,6
7020,-32,0
7020,-31,7
7020,-30,2
7020,-29,3
7020,-28,6
7020,-27,4
7020,-26,2
7020,-25,2
7020,-24,5
7020,-23,3
7020,-22,2
7020,-21,7
7020,-20,2
7020,-19,0
7020,-18,2
7020,-17,0
7020,-16,7
7020,-15,7
7020,-14,2
7020,-13,1
7020,-12,6
7020,-11,1
7020,-10,2
7020,-9,4
7020,-8,6
7020,-7,2
7020,-6,6
7020,-5,1
7020,-4,0
7020,-3,9
7020,-2,3
7020,-1,2
70211,-365,0
70211,-364,0
70211,-363,2
70211,-362,2
70211,-361,0
70211,-360,0
70211,-359,2
70211,-358,0
70211,-357,0
70211,-356,2
70211,-355,2
70211,-354,1
70211,-353,0
70211,-352,2
70211,-351,0
70211,-350,0
70211,-349,1
70211,-348,0
70211,-347,2
70211,-346,2
70211,-345,1
70211,-344,1
70211,-343,2
70211,-342,1
70211,-341,1
70211,-340,0
70211,-339,1
70211,-338,1
70211,-337,2
70211,-336,2
70211,-335,0
70211,-334,2
70211,-333,2
70211,-332,1
70211,-331,0
70211,-330,0
70211,-329,2
70211,-328,0
70211,-327,0
70211,-326,2
70211,-325,0
70211,-324,1
70211,-323,1
70211,-322,0
70211,-321,1
70211,-320,1
70211,-319,0
70211,-318,2
70211,-317,2
70211,-316,3
70211,-315,0
70211,-314,1
70211,-313,0
70211,-312,0
70211,-311,0
70211,-310,0
70211,-309,0
70211,-308,4
70211,-307,1
70211,-306,1
70211,-305,1
70211,-304,2
70211,-303,0
70211,-302,1
70211,-301,1
70211,-300,0
70211,-299,3
70211,-298,1
70211,-297,3
70211,-296,2
70211,-295,4
70211,-294,3
70211,-293,1
70211,-292,4
70211,-291,2
70211,-290,1
70211,-289,2
70211,-288,1
70211,-287,1
70211,-286,0
70211,-285,2
70211,-284,2
70211,-283,0
70211,-282,0
70211,-281,2
70211,-280,1
70211,-279,0
70211,-278,1
70211,-277,3
70211,-276,0
70211,-275,2
70211,-274,3
70211,-273,0
70211,-272,3
70211,-271,1
70211,-270,0
70211,-269,0
70211,-268,0
70211,-267,0
70211,-266,1
70211,-265,2
70211,-264,0
70211,-263,1
70211,-262,1
70211,-261,3
70211,-260,0
70211,-259,2
70211,-258,2
70211,-257,1
70211,-256,2
70211,-255,1
70211,-254,1
70211,-253,0
70211,-252,2
70211,-251,0
70211,-250,1
70211,-249,1
70211,-248,2
70211,-247,0
70211,-246,1
70211,-245,0
70211,-244,2
70211,-243,1
70211,-242,1
70211,-241,0
70211,-240,0
70211,-239,0
70211,-238,0
70211,-237,0
70211,-236,0
70211,-235,1
70211,-234,0
70211,-233,3
70211,-232,3
70211,-231,1
70211,-230,1
70211,-229,0
70211,-228,1
70211,-227,2
70211,-226,3
70211,-225,0
70211,-224,2
70211,-223,3
70211,-222,1
70211,-221,2
70211,-220,1
70211,-219,2
70211,-218,3
70211,-217,1
70211,-216,1
70211,-215,3
70211,-214,2
70211,-213,2
70211,-212,0
70211,-211,2
70211,-210,0
70211,-209,3
70211,-208,0
70211,-207,1
70211,-206,1
70211,-205,6
70211,-204,0
70211,-203,2
70211,-202,1
70211,-201,1
70211,-200,1
70211,-199,2
70211,-198,0
70211,-197,0
70211,-196,0
70211,-195,1
70211,-194,2
70211,-193,1
70211,-192,0
70211,-191,1
70211,-190,4
70211,-189,3
70211,-188,1
70211,-187,2
70211,-186,2
70211,-185,2
70211,-184,1
70211,-183,3
70211,-182,2
70211,-181,1
70211,-180,0
70211,-179,2
70211,-178,2
70211,-177,1
70211,-176,1
70211,-175,0
70211,-174,2
70211,-173,1
70211,-172,0
70211,-171,2
70211,-170,2
70211,-169,2
70211,-168,0
70211,-167,2
70211,-166,0
70211,-165,4
70211,-164,1
70211,-163,0
70211,-162,2
70211,-161,1
70211,-160,0
70211,-159,0
70211,-158,0
70211,-157,2
70211,-156,3
70211,-155,2
70211,-154,2
70211,-153,0
70211,-152,0
70211,-151,0
70211,-150,1
70211,-149,2
70211,-148,3
70211,-147,3
70211,-146,2
70211,-145,2
70211,-144,2
70211,-143,2
70211,-142,3
70211,-141,2
70211,-140,1
70211,-139,3
70211,-138,0
70211,-137,0
70211,-136,2
70211,-135,2
70211,-134,0
70211,-133,2
70211,-132,2
70211,-131,0
70211,-130,0
70211,-129,1
70211,-128,2
70211,-127,1
70211,-126,0
70211,-125,3
70211,-124,0
70211,-123,1
70211,-122,2
70211,-121,0
70211,-120,1
70211,-119,5
70211,-118,0
70211,-117,0
70211,-116,4
70211,-115,0
70211,-114,0
70211,-113,2
70211,-112,2
70211,-111,3
70211,-110,2
70211,-109,3
70211,-108,2
70211,-107,0
70211,-106,2
70211,-105,0
70211,-104,0
70211,-103,0
70211,-102,2
70211,-101,0
70211,-100,3
70211,-99,0
70211,-98,1
70211,-97,3
70211,-96,0
70211,-95,0
70211,-94,2
70211,-93,1
70211,-92,1
70211,-91,2
70211,-90,0
70211,-89,2
70211,-88,0
70211,-87,0
70211,-86,2
70211,-85,2
70211,-84,0
70211,-83,1
70211,-82,0
70211,-81,1
70211,-80,1
70211,-79,3
70211,-78,0
70211,-77,0
70211,-76,3
70211,-75,2
70211,-74,2
70211,-73,1
70211,-72,0
70211,-71,0
70211,-70,0
70211,-69,2
70211,-68,1
70211,-67,0
70211,-66,0
70211,-65,4
70211,-64,1
70211,-63,1
70211,-62,1
70211,-61,0
70211,-60,1
70211,-59,1
70211,-58,3
70211,-57,2
70211,-56,0
70211,-55,1
70211,-54,2
70211,-53,0
70211,-52,0
70211,-51,0
70211,-50,3
70211,-49,0
70211,-48,0
70211,-47,3
70211,-46,2
70211,-45,0
70211,-44,0
70211,-43,1
70211,-42,0
70211,-41,0
70211,-40,3
70211,-39,1
70211,-38,4
70211,-37,1
70211,-36,2
70211,-35,3
70211,-34,0
70211,-33,1
70211,-32,0
70211,-31,3
70211,-30,1
70211,-29,1
70211,-28,4
70211,-27,3
70211,-26,5
70211,-25,1
70211,-24,1
70211,-23,2
70211,-22,0
70211,-21,0
70211,-20,3
70211,-19,1
70211,-18,0
70211,-17,1
70211,-16,2
70211,-15,2
70211,-14,0
70211,-13,0
70211,-12,2
70211,-11,1
70211,-10,2
70211,-9,1
70211,-8,1
70211,-7,1
70211,-6,0
70211,-5,0
70211,-4,1
70211,-3,1
70211,-2,2
70211,-1,0
70219,-365,0
70219,-364,1
70219,-363,0
70219,-362,3
70219,-361,0
70219,-360,3
70219,-359,0
70219,-358,1
70219,-357,3
70219,-356,2
70219,-355,0
70219,-354,0
70219,-353,0
70219,-352,0
70219,-351,1
70219,-350,1
70219,-349,0
70219,-348,0
70219,-347,2
70219,-346,1
70219,-345,2
70219,-344,2
70219,-343,1
70219,-342,1
70219,-341,0
70219,-340,1
70219,-339,1
70219,-338,0
70219,-337,1
70219,-336,0
70219,-335,1
70219,-334,1
70219,-333,1
70219,-332,0
70219,-331,1
70219,-330,5
70219,-329,2
70219,-328,0
70219,-327,2
70219,-326,1
70219,-325,2
70219,-324,2
70219,-323,0
70219,-322,0
70219,-321,0
70219,-320,2
70219,-319,1
70219,-318,2
70219,-317,1
70219,-316,0
70219,-315,1
70219,-314,2
70219,-313,0
70219,-312,0
70219,-311,0
70219,-310,0
70219,-309,2
70219,-308,0
70219,-307,1
70219,-306,2
70219,-305,0
70219,-304,2
70219,-303,2
70219,-302,1
70219,-301,0
70219,-300,0
70219,-299,0
70219,-298,1
70219,-297,1
70219,-296,2
70219,-295,1
70219,-294,0
70219,-293,2
70219,-292,0
70219,-291,1
70219,-290,1
70219,-289,1
70219,-288,1
70219,-287,0
70219,-286,2
70219,-285,0
70219,-284,1
70219,-283,5
70219,-282,3
70219,-281,0
70219,-280,1
70219,-279,1
70219,-278,3
70219,-277,1
70219,-276,0
70219,-275,0
70219,-274,2
70219,-273,0
70219,-272,4
70219,-271,0
70219,-270,0
70219,-269,3
70219,-268,1
70219,-267,0
70219,-266,0
70219,-265,0
70219,-264,2
70219,-263,0
70219,-262,1
70219,-261,2
70219,-260,1
70219,-259,0
70219,-258,2
70219,-257,2
70219,-256,0
70219,-255,1
70219,-254,2
70219,-253,2
70219,-252,3
70219,-251,0
70219,-250,1
70219,-249,3
70219,-248,1
70219,-247,0
70219,-246,0
70219,-245,0
70219,-244,2
70219,-243,0
70219,-242,0
70219,-241,2
70219,-240,1
70219,-239,0
70219,-238,0
70219,-237,1
70219,-236,0
70219,-235,0
70219,-234,1
70219,-233,1
70219,-232,0
70219,-231,1
70219,-230,0
70219,-229,0
70219,-228,0
70219,-227,1
70219,-226,3
70219,-225,0
70219,-224,0
70219,-223,1
70219,-222,2
70219,-221,3
70219,-220,2
70219,-219,2
70219,-218,3
70219,-217,1
70219,-216,1
70219,-215,1
70219,-214,3
70219,-213,2
70219,-212,3
70219,-211,1
70219,-210,1
70219,-209,3
70219,-208,0
70219,-207,1
70219,-206,0
70219,-205,2
70219,-204,4
70219,-203,0
70219,-202,1
70219,-201,0
70219,-200,1
70219,-199,1
70219,-198,1
70219,-197,1
70219,-196,3
70219,-195,3
70219,-194,2
70219,-193,3
70219,-192,1
70219,-191,1
70219,-190,1
70219,-189,1
70219,-188,0
70219,-187,2
70219,-186,1
70219,-185,3
70219,-184,2
70219,-183,2
70219,-182,0
70219,-181,4
70219,-180,0
70219,-179,0
70219,-178,1
70219,-177,2
70219,-176,3
70219,-175,0
70219,-174,0
70219,-173,0
70219,-172,0
70219,-171,2
70219,-170,0
70219,-169,3
70219,-168,0
70219,-167,0
70219,-166,1
70219,-165,0
70219,-164,0
70219,-163,3
70219,-162,1
70219,-161,0
70219,-160,2
70219,-159,1
70219,-158,2
70219,-157,1
70219,-156,3
70219,-155,3
70219,-154,0
70219,-153,1
70219,-152,1
70219,-151,1
70219,-150,1
70219,-149,2
70219,-148,2
70219,-147,0
70219,-146,1
70219,-145,2
70219,-144,0
70219,-143,2
70219,-142,1
70219,-141,0
70219,-140,2
70219,-139,1
70219,-138,5
70219,-137,3
70219,-136,0
70219,-135,3
70219,-134,1
70219,-133,1
70219,-132,0
70219,-131,4
70219,-130,0
70219,-129,3
70219,-128,1
70219,-127,3
70219,-126,2
70219,-125,1
70219,-124,0
70219,-123,1
70219,-122,1
70219,-121,1
70219,-120,3
70219,-119,1
70219,-118,3
70219,-117,2
70219,-116,2
70219,-115,1
70219,-114,1
70219,-113,1
70219,-112,1
70219,-111,3
70219,-110,1
70219,-109,0
70219,-108,2
70219,-107,2
70219,-106,2
70219,-105,3
70219,-104,4
70219,-103,1
70219,-102,2
70219,-101,4
70219,-100,1
70219,-99,4
70219,-98,1
70219,-97,1
70219,-96,2
70219,-95,0
70219,-94,5
70219,-93,2
70219,-92,0
70219,-91,1
70219,-90,2
70219,-89,4
70219,-88,1
70219,-87,0
70219,-86,2
70219,-85,1
70219,-84,2
70219,-83,3
70219,-82,4
70219,-81,1
70219,-80,5
70219,-79,2
70219,-78,0
70219,-77,2
70219,-76,2
70219,-75,2
70219,-74,3
70219,-73,1
70219,-72,0
70219,-71,0
70219,-70,2
70219,-69,2
70219,-68,1
70219,-67,0
70219,-66,1
70219,-65,0
70219,-64,0
70219,-63,0
70219,-62,1
70219,-61,3
70219,-60,1
70219,-59,2
70219,-58,4
70219,-57,1
70219,-56,0
70219,-55,0
70219,-54,1
70219,-53,1
70219,-52,1
70219,-51,2
70219,-50,0
70219,-49,0
70219,-48,0
70219,-47,0
70219,-46,1
70219,-45,2
70219,-44,1
70219,-43,2
70219,-42,1
70219,-41,3
70219,-40,0
70219,-39,1
70219,-38,3
70219,-37,1
70219,-36,0
70219,-35,2
70219,-34,2
70219,-33,4
70219,-32,2
70219,-31,2
70219,-30,2
70219,-29,2
70219,-28,1
70219,-27,2
70219,-26,1
70219,-25,3
70219,-24,4
70219,-23,3
70219,-22,2
70219,-21,0
70219,-20,1
70219,-19,0
70219,-18,1
70219,-17,1
70219,-16,2
70219,-15,0
70219,-14,0
70219,-13,3
70219,-12,0
70219,-11,0
70219,-10,1
70219,-9,1
70219,-8,0
70219,-7,4
70219,-6,1
70219,-5,0
70219,-4,0
70219,-3,2
70219,-2,0
70219,-1,0
7030,-365,2
7030,-364,2
7030,-363,4
7030,-362,4
7030,-361,0
7030,-360,4
7030,-359,2
7030,-358,0
7030,-357,0
7030,-356,2
7030,-355,4
7030,-354,3
7030,-353,0
7030,-352,0
7030,-351,4
7030,-350,2
7030,-349,3
7030,-348,0
7030,-347,2
7030,-346,1
7030,-345,1
7030,-344,0
7030,-343,2
7030,-342,0
7030,-341,3
7030,-340,4
7030,-339,1
7030,-338,1
7030,-337,2
7030,-336,0
7030,-335,4
7030,-334,0
7030,-333,2
7030,-332,0
7030,-331,5
7030,-330,1
7030,-329,1
7030,-328,1
7030,-327,0
7030,-326,2
7030,-325,0
7030,-324,0
7030,-323,2
7030,-322,2
7030,-321,2
7030,-320,1
7030,-319,1
7030,-318,4
7030,-317,0
7030,-316,1
7030,-315,0
7030,-314,3
7030,-313,2
7030,-312,3
7030,-311,1
7030,-310,1
7030,-309,4
7030,-308,2
7030,-307,4
7030,-306,3
7030,-305,0
7030,-304,3
7030,-303,4
7030,-302,0
7030,-301,3
7030,-300,0
7030,-299,0
7030,-298,2
7030,-297,6
7030,-296,3
7030,-295,4
7030,-294,0
7030,-293,6
7030,-292,2
7030,-291,2
7030,-290,0
7030,-289,1
7030,-288,6
7030,-287,1
7030,-286,1
7030,-285,3
7030,-284,2
7030,-283,0
7030,-282,1
7030,-281,2
7030,-280,1
7030,-279,1
7030,-278,3
7030,-277,0
7030,-276,2
7030,-275,0
7030,-274,2
7030,-273,2
7030,-272,0
7030,-271,1
7030,-270,0
7030,-269,0
7030,-268,1
7030,-267,0
7030,-266,1
7030,-265,2
7030,-264,1
7030,-263,3
7030,-262,2
7030,-261,4
7030,-260,1
7030,-259,1
7030,-258,2
7030,-257,1
7030,-256,2
7030,-255,1
7030,-254,1
7030,-253,3
7030,-252,0
7030,-251,1
7030,-250,1
7030,-249,1
7030,-248,1
7030,-247,3
7030,-246,1
7030,-245,2
7030,-244,0
7030,-243,1
7030,-242,3
7030,-241,0
7030,-240,2
7030,-239,2
7030,-238,4
7030,-237,1
7030,-236,1
7030,-235,0
7030,-234,3
7030,-233,1
7030,-232,4
7030,-231,1
7030,-230,1
7030,-229,0
7030,-228,2
7030,-227,3
7030,-226,0
7030,-225,1
7030,-224,3
7030,-223,0
7030,-222,0
7030,-221,2
7030,-220,1
7030,-219,3
7030,-218,2
7030,-217,1
7030,-216,1
7030,-215,0
7030,-214,2
7030,-213,4
7030,-212,1
7030,-211,2
7030,-210,2
7030,-209,1
7030,-208,1
7030,-207,3
7030,-206,2
7030,-205,0
7030,-204,1
7030,-203,0
7030,-202,3
7030,-201,3
7030,-200,3
7030,-199,5
7030,-198,3
7030,-197,2
7030,-196,2
7030,-195,0
7030,-194,3
7030,-193,2
7030,-192,3
7030,-191,1
7030,-190,3
7030,-189,2
7030,-188,3
7030,-187,0
7030,-186,4
7030,-185,2
7030,-184,3
7030,-183,3
7030,-182,1
7030,-181,1
7030,-180,0
7030,-179,4
7030,-178,0
7030,-177,0
7030,-176,2
7030,-175,1
7030,-174,2
7030,-173,1
7030,-172,4
7030,-171,1
7030,-170,0
7030,-169,1
7030,-168,3
7030,-167,1
7030,-166,1
7030,-165,3
7030,-164,2
7030,-163,0
7030,-162,1
7030,-161,2
7030,-160,1
7030,-159,2
7030,-158,2
7030,-157,4
7030,-156,0
7030,-155,4
7030,-154,5
7030,-153,0
7030,-152,1
7030,-151,3
7030,-150,0
7030,-149,0
7030,-148,1
7030,-147,0
7030,-146,1
7030,-145,1
7030,-144,0
7030,-143,0
7030,-142,1
7030,-141,3
7030,-140,3
7030,-139,3
7030,-138,2
7030,-137,3
7030,-136,2
7030,-135,4
7030,-134,1
7030,-133,4
7030,-132,0
7030,-131,4
7030,-130,3
7030,-129,3
7030,-128,1
7030,-127,0
7030,-126,3
7030,-125,2
7030,-124,2
7030,-123,5
7030,-122,1
7030,-121,2
7030,-120,1
7030,-119,3
7030,-118,2
7030,-117,0
7030,-116,0
7030,-115,3
7030,-114,1
7030,-113,0
7030,-112,0
7030,-111,3
7030,-110,1
7030,-109,3
7030,-108,1
7030,-107,3
7030,-106,2
7030,-105,0
7030,-104,4
7030,-103,5
7030,-102,1
7030,-101,3
7030,-100,1
7030,-99,0
7030,-98,5
7030,-97,0
7030,-96,1
7030,-95,4
7030,-94,2
7030,-93,3
7030,-92,5
7030,-91,3
7030,-90,0
7030,-89,6
7030,-88,1
7030,-87,0
7030,-86,4
7030,-85,4
7030,-84,0
7030,-83,5
7030,-82,2
7030,-81,2
7030,-80,1
7030,-79,1
7030,-78,1
7030,-77,4
7030,-76,5
7030,-75,2
7030,-74,5
7030,-73,1
7030,-72,2
7030,-71,3
7030,-70,1
7030,-69,2
7030,-68,2
7030,-67,1
7030,-66,2
7030,-65,1
7030,-64,3
7030,-63,2
7030,-62,2
7030,-61,2
7030,-60,2
7030,-59,0
7030,-58,0
7030,-57,3
7030,-56,1
7030,-55,0
7030,-54,3
7030,-53,0
7030,-52,3
7030,-51,0
7030,-50,6
7030,-49,1
7030,-48,3
7030,-47,0
7030,-46,3
7030,-45,4
7030,-44,0
7030,-43,3
7030,-42,0
7030,-41,3
7030,-40,4
7030,-39,0
7030,-38,0
7030,-37,3
7030,-36,2
7030,-35,4
7030,-34,0
7030,-33,0
7030,-32,1
7030,-31,5
7030,-30,4
7030,-29,3
7030,-28,2
7030,-27,3
7030,-26,0
7030,-25,0
7030,-24,4
7030,-23,1
7030,-22,1
7030,-21,4
7030,-20,4
7030,-19,2
7030,-18,1
7030,-17,0
7030,-16,3
7030,-15,3
7030,-14,1
7030,-13,4
7030,-12,2
7030,-11,5
7030,-10,1
7030,-9,3
7030,-8,1
7030,-7,1
7030,-6,2
7030,-5,2
7030,-4,1
7030,-3,1
7030,-2,4
7030,-1,1
7061,-365,2
7061,-364,3
7061,-363,5
7061,-362,2
7061,-361,5
7061,-360,1
7061,-359,0
7061,-358,1
7061,-357,8
7061,-356,2
7061,-355,3
7061,-354,7
7061,-353,1
7061,-352,4
7061,-351,3
7061,-350,0
7061,-349,2
7061,-348,2
7061,-347,3
7061,-346,5
7061,-345,0
7061,-344,2
7061,-343,3
7061,-342,3
7061,-341,4
7061,-340,4
7061,-339,4
7061,-338,2
7061,-337,3
7061,-336,3
7061,-335,1
7061,-334,4
7061,-333,1
7061,-332,3
7061,-331,2
7061,-330,2
7061,-329,3
7061,-328,1
7061,-327,0
7061,-326,2
7061,-325,4
7061,-324,3
7061,-323,1
7061,-322,6
7061,-321,2
7061,-320,3
7061,-319,0
7061,-318,0
7061,-317,0
7061,-316,2
7061,-315,5
7061,-314,1
7061,-313,6
7061,-312,2
7061,-311,2
7061,-310,5
7061,-309,4
7061,-308,2
7061,-307,3
7061,-306,2
7061,-305,0
7061,-304,1
7061,-303,4
7061,-302,0
7061,-301,1
7061,-300,2
7061,-299,4
7061,-298,0
7061,-297,1
7061,-296,0
7061,-295,4
7061,-294,4
7061,-293,1
7061,-292,1
7061,-291,4
7061,-290,3
7061,-289,0
7061,-288,1
7061,-287,4
7061,-286,5
7061,-285,2
7061,-284,2
7061,-283,0
7061,-282,1
7061,-281,2
7061,-280,3
7061,-279,4
7061,-278,0
7061,-277,0
7061,-276,1
7061,-275,6
7061,-274,2
7061,-273,3
7061,-272,1
7061,-271,3
7061,-270,1
7061,-269,3
7061,-268,1
7061,-267,6
7061,-266,1
7061,-265,1
7061,-264,2
7061,-263,3
7061,-262,5
7061,-261,6
7061,-260,0
7061,-259,3
7061,-258,2
7061,-257,1
7061,-256,1
7061,-255,0
7061,-254,3
7061,-253,0
7061,-252,1
7061,-251,1
7061,-250,2
7061,-249,1
7061,-248,0
7061,-247,1
7061,-246,0
7061,-245,0
7061,-244,4
7061,-243,0
7061,-242,3
7061,-241,2
7061,-240,1
7061,-239,0
7061,-238,0
7061,-237,1
7061,-236,3
7061,-235,3
7061,-234,2
7061,-233,1
7061,-232,2
7061,-231,2
7061,-230,1
7061,-229,3
7061,-228,2
7061,-227,0
7061,-226,4
7061,-225,2
7061,-224,1
7061,-223,0
7061,-222,2
7061,-221,0
7061,-220,4
7061,-219,0
7061,-218,3
7061,-217,0
7061,-216,2
7061,-215,3
7061,-214,3
7061,-213,2
7061,-212,4
7061,-211,2
7061,-210,1
7061,-209,2
7061,-208,2
7061,-207,1
7061,-206,2
7061,-205,0
7061,-204,4
7061,-203,1
7061,-202,2
7061,-201,0
7061,-200,2
7061,-199,2
7061,-198,5
7061,-197,3
7061,-196,0
7061,-195,1
7061,-194,1
7061,-193,5
7061,-192,5
7061,-191,0
7061,-190,3
7061,-189,0
7061,-188,2
7061,-187,3
7061,-186,6
7061,-185,4
7061,-184,1
7061,-183,4
7061,-182,3
7061,-181,2
7061,-180,0
7061,-179,2
7061,-178,2
7061,-177,3
7061,-176,1
7061,-175,1
7061,-174,1
7061,-173,1
7061,-172,4
7061,-171,0
7061,-170,0
7061,-169,2
7061,-168,2
7061,-167,0
7061,-166,3
7061,-165,0
7061,-164,3
7061,-163,0
7061,-162,1
7061,-161,4
7061,-160,2
7061,-159,0
7061,-158,3
7061,-157,0
7061,-156,3
7061,-155,2
7061,-154,6
7061,-153,2
7061,-152,3
7061,-151,2
7061,-150,4
7061,-149,2
7061,-148,2
7061,-147,0
7061,-146,4
7061,-145,6
7061,-144,0
7061,-143,2
7061,-142,3
7061,-141,1
7061,-140,5
7061,-139,0
7061,-138,0
7061,-137,0
7061,-136,1
7061,-135,5
7061,-134,7
7061,-133,4
7061,-132,3
7061,-131,5
7061,-130,6
7061,-129,1
7061,-128,3
7061,-127,1
7061,-126,0
7061,-125,1
7061,-124,1
7061,-123,3
7061,-122,4
7061,-121,1
7061,-120,2
7061,-119,0
7061,-118,3
7061,-117,1
7061,-116,4
7061,-115,3
7061,-114,2
7061,-113,1
7061,-112,1
7061,-111,3
7061,-110,0
7061,-109,1
7061,-108,1
7061,-107,5
7061,-106,2
7061,-105,3
7061,-104,1
7061,-103,5
7061,-102,2
7061,-101,6
7061,-100,7
7061,-99,3
7061,-98,1
7061,-97,6
7061,-96,4
7061,-95,0
7061,-94,4
7061,-93,2
7061,-92,6
7061,-91,4
7061,-90,4
7061,-89,7
7061,-88,4
7061,-87,4
7061,-86,1
7061,-85,5
7061,-84,5
7061,-83,0
7061,-82,2
7061,-81,2
7061,-80,6
7061,-79,6
7061,-78,3
7061,-77,2
7061,-76,3
7061,-75,5
7061,-74,5
7061,-73,5
7061,-72,4
7061,-71,0
7061,-70,2
7061,-69,5
7061,-68,0
7061,-67,0
7061,-66,4
7061,-65,3
7061,-64,6
7061,-63,4
7061,-62,0
7061,-61,3
7061,-60,5
7061,-59,1
7061,-58,2
7061,-57,3
7061,-56,0
7061,-55,5
7061,-54,3
7061,-53,2
7061,-52,2
7061,-51,7
7061,-50,5
7061,-49,0
7061,-48,3
7061,-47,3
7061,-46,4
7061,-45,4
7061,-44,2
7061,-43,1
7061,-42,1
7061,-41,2
7061,-40,4
7061,-39,3
7061,-38,2
7061,-37,2
7061,-36,2
7061,-35,1
7061,-34,0
7061,-33,0
7061,-32,5
7061,-31,0
7061,-30,2
7061,-29,8
7061,-28,3
7061,-27,5
7061,-26,4
7061,-25,4
7061,-24,1
7061,-23,3
7061,-22,5
7061,-21,3
7061,-20,2
7061,-19,0
7061,-18,1
7061,-17,6
7061,-16,6
7061,-15,4
7061,-14,4
7061,-13,8
7061,-12,2
7061,-11,4
7061,-10,6
7061,-9,5
7061,-8,2
7061,-7,1
7061,-6,4
7061,-5,2
7061,-4,1
7061,-3,5
7061,-2,5
7061,-1,7
7062,-365,0
7062,-364,0
7062,-363,1
7062,-362,1
7062,-361,0
7062,-360,1
7062,-359,1
7062,-358,1
7062,-357,0
7062,-356,0
7062,-355,0
7062,-354,0
7062,-353,1
7062,-352,3
7062,-351,0
7062,-350,1
7062,-349,0
7062,-348,0
7062,-347,2
7062,-346,2
7062,-345,0
7062,-344,3
7062,-343,0
7062,-342,5
7062,-341,0
7062,-340,2
7062,-339,2
7062,-338,2
7062,-337,1
7062,-336,1
7062,-335,2
7062,-334,0
7062,-333,2
7062,-332,1
7062,-331,0
7062,-330,1
7062,-329,0
7062,-328,3
7062,-327,0
7062,-326,1
7062,-325,0
7062,-324,1
7062,-323,0
7062,-322,3
7062,-321,2
7062,-320,3
7062,-319,2
7062,-318,0
7062,-317,1
7062,-316,0
7062,-315,0
7062,-314,0
7062,-313,2
7062,-312,2
7062,-311,4
7062,-310,3
7062,-309,1
7062,-308,3
7062,-307,1
7062,-306,2
7062,-305,3
7062,-304,1
7062,-303,3
7062,-302,2
7062,-301,1
7062,-300,3
7062,-299,0
7062,-298,0
7062,-297,3
7062,-296,2
7062,-295,2
7062,-294,2
7062,-293,2
7062,-292,3
7062,-291,2
7062,-290,0
7062,-289,2
7062,-288,1
7062,-287,0
7062,-286,3
7062,-285,1
7062,-284,1
7062,-283,1
7062,-282,0
7062,-281,2
7062,-280,3
7062,-279,0
7062,-278,5
7062,-277,0
7062,-276,2
7062,-275,3
7062,-274,1
7062,-273,1
7062,-272,2
7062,-271,2
7062,-270,1
7062,-269,2
7062,-268,0
7062,-267,1
7062,-266,3
7062,-265,0
7062,-264,2
7062,-263,0
7062,-262,0
7062,-261,1
7062,-260,1
7062,-259,0
7062,-258,2
7062,-257,0
7062,-256,1
7062,-255,1
7062,-254,3
7062,-253,2
7062,-252,1
7062,-251,3
7062,-250,2
7062,-249,2
7062,-248,0
7062,-247,0
7062,-246,1
7062,-245,2
7062,-244,1
7062,-243,2
7062,-242,0
7062,-241,1
7062,-240,4
7062,-239,0
7062,-238,3
7062,-237,0
7062,-236,1
7062,-235,3
7062,-234,0
7062,-233,1
7062,-232,0
7062,-231,0
7062,-230,0
7062,-229,2
7062,-228,0
7062,-227,1
7062,-226,3
7062,-225,1
7062,-224,2
7062,-223,1
7062,-222,0
7062,-221,4
7062,-220,0
7062,-219,1
7062,-218,1
7062,-217,5
7062,-216,0
7062,-215,2
7062,-214,1
7062,-213,4
7062,-212,1
7062,-211,3
7062,-210,0
7062,-209,1
7062,-208,3
7062,-207,2
7062,-206,1
7062,-205,1
7062,-204,1
7062,-203,3
7062,-202,1
7062,-201,1
